@relation out

@attribute Airline {US,AA,AS,CO,DL,B6,HA,OO,9E,OH,EV,XE,YV,UA,MQ,FL,F9,WN}
@attribute Flight numeric
@attribute AirportFrom {'PHX','LAX','SFO','ANC','LAS','SLC','DEN','ONT','FAI','BQN','PSE','HNL','BIS','IYK','EWR','BOS','MKE','GFK','OMA','GSO','LMT','SEA','MCO','TPA','DLH','MSP','FAR','MFE','MSY','VPS','BWI','MAF','LWS','RST','ALB','DSM','CHS','MSN','JAX','SAT','PNS','BHM','LIT','SAV','BNA','ICT','ECP','DHN','MGM','CAE','PWM','ACV','EKO','PHL','ATL','PDX','RIC','BTR','HRL','MYR','TUS','SBN','CAK','TVC','CLE','ORD','DAY','MFR','BTV','TLH','TYS','DFW','FLL','AUS','CHA','CMH','LRD','BRO','CRP','LAN','PVD','FWA','JFK','LGA','OKC','PIT','PBI','ORF','DCA','AEX','SYR','SHV','VLD','BDL','FAT','BZN','RDM','LFT','IPL','EAU','ERI','BUF','IAH','MCI','AGS','ABI','GRR','LBB','CLT','LEX','MBS','MOD','AMA','SGF','AZO','ABE','SWF','BGM','AVP','FNT','GSP','ATW','ITH','TUL','COS','ELP','ABQ','SMF','STL','IAD','DTW','RDU','RSW','OAK','ROC','IND','CVG','MDW','SDF','ABY','TRI','XNA','ROA','MLI','LYH','EVV','HPN','FAY','EWN','CSG','GPT','MLU','MOB','OAJ','CHO','ILM','BMI','PHF','ACY','JAN','CID','GRK','HOU','CRW','HTS','PSC','BOI','SBP','CLD','PSP','SBA','MEM','MRY','GEG','RDD','PAH','CMX','SPI','EUG','CIC','PIH','SGU','COD','MIA','MHT','GRB','FSD','SJU','AVL','BFL','RAP','DRO','PIA','OGG','SIT','TXK','RNO','DAL','SCE','MEI','MDT','FCA','SJC','KOA','PLN','SAN','GNV','HLN','GJT','CPR','FSM','CMI','GTF','HDN','ITO','MTJ','HSV','BTM','BIL','COU','MSO','SMX','TWF','ISP','GCC','LIH','LNK','DAB','SNA','MQT','LGB','CWA','LSE','BUR','ACT','MHK','MOT','IDA','SUN','GTR','MLB','SRQ','JAC','ASE','LCH','JNU','ROW','BQK','YUM','FLG','EGE','GUC','EYW','RKS','BGR','ELM','ADQ','OTZ','OTH','STT','KTN','BET','SJT','CDC','CEC','SPS','SCC','STX','OME','MKG','WRG','TYR','BRW','GGG','PSG','BKG','YAK','CLL','SAF','CYS','LWB','CDV','FLO','BLI','DBQ','TOL','UTM','PIE','ADK','ABR','TEX','MMH','GUM'}
@attribute AirportTo {'CLT','DFW','SEA','IAH','MSP','DTW','ORD','ATL','PDX','JFK','SLC','HNL','PHX','MCO','OGG','LAX','KOA','ITO','SFO','MIA','IAD','SMF','PHL','LIH','DEN','LGA','MEM','CVG','YUM','CWA','MKE','BQN','FAI','LAS','ANC','BOS','LGB','FLL','SJU','EWR','DCA','BWI','RDU','MCI','TYS','SAN','ONT','OAK','MDW','BNA','DAL','CLE','JAX','JNU','RNO','ELP','SAT','OTZ','MBS','BDL','STL','HOU','AUS','SNA','SJC','LIT','TUS','TUL','CMH','LAN','IND','AMA','CRP','PIT','RKS','FWA','TPA','PBI','JAN','DSM','ADQ','GRB','PVD','ABQ','SDF','RSW','MSY','BUR','BOI','TLH','BHM','ACV','ORF','BET','KTN','RIC','SRQ','BTR','XNA','MHT','GRR','SBN','SBA','ROA','CID','GPT','MFR','SGU','HPN','OMA','OTH','GSP','LMT','BUF','MSN','BFL','CAE','HRL','OKC','SYR','COS','BTV','CDC','SCC','DAY','SJT','TVC','ROC','ISP','MRY','SBP','MLI','MOB','CIC','SAV','FAT','EKO','GEG','ECP','LFT','SUN','HSV','SHV','CHA','CAK','BZN','MAF','GSO','MDT','PHF','ICT','AZO','RAP','CHS','CLD','MKG','VPS','PIH','ATW','AGS','PNS','BIL','SPI','FAR','CPR','PIA','SPS','TWF','LBB','ALB','CEC','DRO','GJT','GNV','RST','AVL','GRK','PSP','LEX','TRI','SGF','FSM','RDD','OME','MFE','LSE','BMI','MYR','FAY','FSD','EUG','MGM','EVV','MLB','FNT','STT','WRG','ABE','BIS','MOT','MLU','GFK','RDM','COU','LRD','PSC','MOD','PWM','ILM','ABY','CRW','TXK','BRO','BRW','EYW','DAB','ROW','ABI','EAU','TYR','MSO','FLG','CSG','VLD','DHN','OAJ','AEX','CHO','SAF','GGG','FCA','ASE','BKG','MHK','LNK','MQT','YAK','GTR','SMX','SWF','ITH','AVP','ELM','BGM','SIT','PSG','CYS','CLL','SCE','LWB','LCH','GCC','IYK','LWS','COD','HLN','BQK','GTF','DLH','BTM','EGE','IDA','JAC','HDN','MTJ','CMX','CMI','CDV','LYH','ACT','STX','IPL','PAH','HTS','MEI','BLI','ERI','EWN','FLO','ACY','DBQ','TOL','GUC','PLN','BGR','PSE','PIE','UTM','ADK','ABR','TEX','MMH','GUM'}
@attribute DayOfWeek {1,2,3,4,5,6,7}
@attribute Time numeric
@attribute Length numeric
@attribute Delay {0,1}

@data
OO, 6271, ORD, FWA, 3, 394 , 51, 0
9E, 3808, BMI, DTW, 3, 395 , 87, 0
AA, 1399, DEN, ORD, 3, 395 , 155, 0
AA, 1810, AUS, DFW, 3, 395 , 65, 0
AA, 1887, DFW, LAS, 3, 395 , 175, 0
AA, 876, ORD, BOS, 3, 395 , 135, 0
CO, 1179, EWR, ORD, 3, 395 , 149, 1
CO, 1563, RSW, IAH, 3, 395 , 150, 1
DL, 1413, CLT, MEM, 3, 395 , 119, 0
DL, 1490, MSP, DTW, 3, 395 , 112, 0
DL, 1542, SEA, JFK, 3, 395 , 320, 0
DL, 2244, SAN, MSP, 3, 395 , 229, 0
DL, 2673, LGA, MEM, 3, 395 , 185, 0
DL, 2946, IAH, MSP, 3, 395 , 169, 1
EV, 4988, ABE, ATL, 3, 395 , 145, 0
F9, 304, GEG, DEN, 3, 395 , 130, 0
F9, 855, DEN, PHX, 3, 395 , 110, 0
FL, 848, MCO, ATL, 3, 395 , 96, 0
MQ, 2878, GJT, DFW, 3, 395 , 135, 0
MQ, 2940, ABI, DFW, 3, 395 , 50, 0
MQ, 4488, CRW, LGA, 3, 395 , 100, 0
OH, 6643, BOS, DCA, 3, 395 , 110, 0
OO, 4458, BZN, SLC, 3, 395 , 75, 0
OO, 4869, MEM, SLC, 3, 395 , 206, 0
US, 1583, PHL, CLT, 3, 395 , 102, 1
WN, 1013, PDX, PHX, 3, 395 , 155, 0
WN, 1147, LAX, SJC, 3, 395 , 65, 0
WN, 12, MCO, HOU, 3, 395 , 160, 0
WN, 134, SAN, DEN, 3, 395 , 140, 0
WN, 137, SAT, HOU, 3, 395 , 50, 1
WN, 178, BWI, BOS, 3, 395 , 80, 0
WN, 1839, IAD, MDW, 3, 395 , 120, 0
WN, 185, IND, BWI, 3, 395 , 100, 1
WN, 1949, FLL, TPA, 3, 395 , 60, 0
WN, 200, BWI, DEN, 3, 395 , 255, 0
WN, 2903, SJC, SAN, 3, 395 , 80, 1
WN, 326, LAX, LAS, 3, 395 , 60, 1
WN, 3307, BDL, MDW, 3, 395 , 160, 1
WN, 3854, PHX, PDX, 3, 395 , 175, 0
WN, 495, LAS, SFO, 3, 395 , 95, 0
WN, 5, TUL, DAL, 3, 395 , 60, 0
WN, 690, DEN, BWI, 3, 395 , 205, 0
WN, 715, MDW, BOS, 3, 395 , 135, 0
WN, 752, HOU, DEN, 3, 395 , 155, 1
WN, 7, MCI, DAL, 3, 395 , 95, 1
WN, 806, OAK, PDX, 3, 395 , 105, 1
WN, 870, ABQ, DAL, 3, 395 , 100, 0
XE, 2091, CVG, IAH, 3, 395 , 164, 0
DL, 2624, MSN, MSP, 3, 396 , 70, 0
UA, 507, ORD, DFW, 3, 396 , 158, 0
EV, 7130, SAV, ORD, 3, 397 , 150, 0
UA, 37, MCO, SFO, 3, 397 , 369, 0
OO, 6293, FSD, DEN, 3, 398 , 102, 1
UA, 891, JFK, LAX, 3, 398 , 380, 0
XE, 2367, DAY, IAH, 3, 398 , 171, 0
UA, 394, LAS, ORD, 3, 399 , 216, 0
UA, 875, ICT, DEN, 3, 399 , 101, 1
9E, 3995, GRB, MSP, 3, 400 , 75, 1
9E, 4360, LNK, MSP, 3, 400 , 82, 0
AA, 1019, CLT, DFW, 3, 400 , 185, 0
AA, 1467, MSY, DFW, 3, 400 , 100, 0
AA, 1477, PHL, DFW, 3, 400 , 235, 0
AA, 1789, ICT, DFW, 3, 400 , 85, 0
AA, 495, MIA, DFW, 3, 400 , 195, 1
AA, 536, DFW, ATL, 3, 400 , 125, 0
AS, 560, PDX, LAX, 3, 400 , 137, 0
AS, 573, SAN, PDX, 3, 400 , 159, 0
AS, 634, PDX, PHX, 3, 400 , 158, 1
B6, 423, BOS, PBI, 3, 400 , 195, 0
CO, 132, SAN, IAH, 3, 400 , 190, 1
CO, 762, MSY, IAH, 3, 400 , 70, 0
DL, 1040, COS, ATL, 3, 400 , 169, 1
DL, 1071, MKE, MSP, 3, 400 , 83, 1
DL, 1100, LAS, SLC, 3, 400 , 82, 0
DL, 1308, AUS, ATL, 3, 400 , 142, 0
DL, 1486, ATL, LGA, 3, 400 , 127, 1
DL, 1829, GRR, DTW, 3, 400 , 70, 0
DL, 2029, SMF, MSP, 3, 400 , 217, 0
DL, 2381, SAT, ATL, 3, 400 , 138, 0
DL, 2514, STL, DTW, 3, 400 , 100, 0
DL, 2526, FLL, ATL, 3, 400 , 123, 0
DL, 2589, DAB, ATL, 3, 400 , 92, 0
DL, 2998, PDX, JFK, 3, 400 , 319, 0
EV, 5207, CHA, ATL, 3, 400 , 52, 1
EV, 5522, ICT, ATL, 3, 400 , 129, 0
F9, 110, DEN, MSP, 3, 400 , 117, 0
F9, 366, DEN, MKE, 3, 400 , 133, 1
FL, 1621, PHL, MCO, 3, 400 , 158, 1
FL, 29, MDW, ATL, 3, 400 , 116, 0
FL, 311, CLT, ATL, 3, 400 , 78, 0
FL, 561, BMI, ATL, 3, 400 , 104, 0
FL, 573, LGA, MKE, 3, 400 , 146, 0
FL, 931, JAX, ATL, 3, 400 , 77, 0
MQ, 3025, LAX, SAN, 3, 400 , 45, 0
MQ, 3193, LAX, SJC, 3, 400 , 75, 0
MQ, 3315, DFW, JAN, 3, 400 , 80, 0
MQ, 3542, CLE, DFW, 3, 400 , 185, 0
MQ, 3704, ELP, ORD, 3, 400 , 175, 0
MQ, 4243, RDU, ORD, 3, 400 , 140, 0
MQ, 4355, OKC, ORD, 3, 400 , 135, 0
OO, 4743, CLE, MSP, 3, 400 , 135, 0
OO, 4871, BIS, SLC, 3, 400 , 121, 0
OO, 6540, BIS, DEN, 3, 400 , 107, 0
UA, 471, TUL, DEN, 3, 400 , 110, 0
UA, 954, LAX, SFO, 3, 400 , 85, 0
US, 202, LAS, PHX, 3, 400 , 74, 1
US, 365, BWI, PHX, 3, 400 , 320, 1
US, 864, JAX, PHL, 3, 400 , 126, 0
WN, 1075, SAT, ELP, 3, 400 , 90, 0
WN, 1091, DAL, ELP, 3, 400 , 110, 1
WN, 1122, DTW, DEN, 3, 400 , 200, 1
WN, 1148, HOU, MDW, 3, 400 , 150, 1
WN, 1170, OAK, PHX, 3, 400 , 115, 0
WN, 1252, STL, BWI, 3, 400 , 120, 0
WN, 1482, BUF, MCO, 3, 400 , 170, 1
WN, 1615, MSP, DEN, 3, 400 , 140, 0
WN, 1659, CMH, BWI, 3, 400 , 70, 1
WN, 1753, ISP, BWI, 3, 400 , 75, 0
WN, 2116, PIT, BWI, 3, 400 , 75, 1
WN, 2276, LAS, SLC, 3, 400 , 80, 0
WN, 3494, LAS, LAX, 3, 400 , 65, 0
WN, 452, MAF, DAL, 3, 400 , 70, 0
WN, 960, SAN, BWI, 3, 400 , 295, 1
WN, 973, SJC, DEN, 3, 400 , 145, 1
XE, 2086, LIT, EWR, 3, 400 , 165, 1
XE, 3133, EWR, CLT, 3, 400 , 130, 0
XE, 2190, MHT, EWR, 3, 401 , 79, 0
XE, 3132, CLT, EWR, 3, 401 , 108, 0
B6, 1278, RIC, BOS, 3, 402 , 93, 0
OO, 6384, BOI, ORD, 3, 402 , 198, 1
OO, 6428, LAS, LAX, 3, 402 , 70, 0
XE, 5975, ORD, DSM, 3, 402 , 72, 1
UA, 163, BOS, LAX, 3, 404 , 396, 1
9E, 3690, LAN, MSP, 3, 405 , 112, 0
9E, 4127, BDL, RDU, 3, 405 , 123, 0
AA, 1114, MIA, LGA, 3, 405 , 170, 1
AA, 1648, SNA, DFW, 3, 405 , 185, 0
AA, 1776, DFW, PHL, 3, 405 , 185, 1
AA, 1794, FAT, DFW, 3, 405 , 195, 0
AA, 1823, ORD, PBI, 3, 405 , 175, 1
AA, 386, STL, ORD, 3, 405 , 80, 0
AA, 393, DFW, DEN, 3, 405 , 125, 0
AA, 407, ORD, STL, 3, 405 , 65, 0
AA, 452, MIA, BOS, 3, 405 , 180, 0
AS, 322, SEA, SJC, 3, 405 , 128, 0
AS, 323, SJC, SEA, 3, 405 , 129, 0
AS, 366, SEA, SMF, 3, 405 , 106, 0
AS, 47, ANC, ADQ, 3, 405 , 65, 0
AS, 581, SNA, PDX, 3, 405 , 157, 0
CO, 1131, EWR, DFW, 3, 405 , 250, 0
CO, 1178, ORD, EWR, 3, 405 , 123, 1
CO, 1535, EWR, PHX, 3, 405 , 340, 1
CO, 1598, SNA, IAH, 3, 405 , 204, 1
CO, 162, ONT, IAH, 3, 405 , 187, 1
CO, 194, LAX, IAH, 3, 405 , 194, 1
CO, 196, LAS, IAH, 3, 405 , 177, 0
CO, 292, EWR, MCO, 3, 405 , 174, 1
CO, 333, LGA, IAH, 3, 405 , 235, 0
CO, 600, FLL, EWR, 3, 405 , 170, 0
CO, 91, EWR, LAX, 3, 405 , 367, 1
DL, 1183, ORF, ATL, 3, 405 , 135, 0
DL, 1802, SNA, ATL, 3, 405 , 264, 0
DL, 1979, BHM, ATL, 3, 405 , 69, 0
DL, 2224, PBI, ATL, 3, 405 , 124, 0
DL, 2305, MCI, MSP, 3, 405 , 90, 0
DL, 2632, SNA, SLC, 3, 405 , 132, 0
DL, 519, RAP, MSP, 3, 405 , 100, 1
EV, 5581, GRK, ATL, 3, 405 , 134, 1
EV, 7341, OKC, ATL, 3, 405 , 130, 1
F9, 265, SNA, DEN, 3, 405 , 145, 0
F9, 822, MCI, DEN, 3, 405 , 110, 1
F9, 847, IND, DEN, 3, 405 , 169, 0
MQ, 2735, DFW, LIT, 3, 405 , 70, 0
MQ, 2751, SGF, DFW, 3, 405 , 95, 0
MQ, 3026, MRY, LAX, 3, 405 , 70, 0
MQ, 3859, IAH, ORD, 3, 405 , 155, 0
MQ, 4093, MQT, GRB, 3, 405 , 50, 0
MQ, 4203, ORD, CMH, 3, 405 , 75, 0
MQ, 4343, ORD, DTW, 3, 405 , 85, 0
OH, 6329, CRW, ATL, 3, 405 , 110, 0
OH, 6437, RIC, CVG, 3, 405 , 117, 0
OH, 6553, LEX, DCA, 3, 405 , 96, 0
OO, 4465, GJT, SLC, 3, 405 , 59, 0
OO, 4480, GFK, MSP, 3, 405 , 80, 0
OO, 4487, IAH, SLC, 3, 405 , 199, 0
OO, 4668, SLC, DEN, 3, 405 , 85, 1
OO, 6816, SGF, DEN, 3, 405 , 131, 0
OO, 6818, DTW, ORD, 3, 405 , 71, 0
OO, 6925, LAX, SEA, 3, 405 , 164, 0
UA, 8, SNA, SFO, 3, 405 , 101, 1
US, 1848, MSP, PHL, 3, 405 , 160, 0
US, 610, SNA, PHX, 3, 405 , 89, 0
WN, 1175, SNA, OAK, 3, 405 , 105, 0
WN, 1268, BOS, BWI, 3, 405 , 110, 0
WN, 1310, BWI, PVD, 3, 405 , 70, 1
WN, 153, LAS, DEN, 3, 405 , 115, 0
WN, 162, IND, LAS, 3, 405 , 250, 1
WN, 1766, PHX, SLC, 3, 405 , 100, 0
WN, 2038, ELP, DAL, 3, 405 , 95, 0
WN, 208, SNA, PHX, 3, 405 , 95, 1
WN, 2356, DAL, ABQ, 3, 405 , 110, 1
WN, 3403, HOU, ABQ, 3, 405 , 135, 1
WN, 346, SLC, PHX, 3, 405 , 105, 0
WN, 356, DEN, HOU, 3, 405 , 145, 0
WN, 410, MDW, PHX, 3, 405 , 245, 1
WN, 533, HOU, LAS, 3, 405 , 205, 1
WN, 650, ABQ, MDW, 3, 405 , 165, 0
WN, 798, LAS, SMF, 3, 405 , 90, 0
XE, 2621, EWR, SDF, 3, 405 , 145, 0
XE, 5899, CLE, ORD, 3, 405 , 87, 0
YV, 2648, PHX, LAS, 3, 405 , 68, 0
YV, 2703, SDF, CLT, 3, 405 , 86, 0
YV, 2727, PSP, PHX, 3, 405 , 66, 0
YV, 2821, LGB, PHX, 3, 405 , 87, 0
YV, 2833, TUS, PHX, 3, 405 , 47, 0
US, 511, SNA, PHX, 3, 406 , 88, 0
FL, 996, BOS, MKE, 3, 408 , 162, 0
OO, 6331, COS, SFO, 3, 408 , 184, 0
OO, 6764, LNK, DEN, 3, 408 , 97, 0
OO, 6843, CWA, ORD, 3, 408 , 68, 0
OO, 6908, ABQ, SFO, 3, 408 , 167, 0
9E, 3656, LSE, MSP, 3, 410 , 60, 0
9E, 4020, GSP, CVG, 3, 410 , 92, 1
9E, 4327, FNT, MSP, 3, 410 , 105, 1
9E, 4389, DLH, MSP, 3, 410 , 60, 0
AA, 1154, PSP, DFW, 3, 410 , 170, 1
AA, 1184, PHX, ORD, 3, 410 , 200, 0
AA, 1397, ORD, RSW, 3, 410 , 165, 1
AA, 1888, DFW, JAX, 3, 410 , 125, 1
AA, 2412, LAX, DFW, 3, 410 , 185, 1
AA, 374, TUS, ORD, 3, 410 , 205, 0
AA, 538, BUR, DFW, 3, 410 , 185, 0
AA, 543, PBI, ORD, 3, 410 , 195, 0
AA, 634, RSW, ORD, 3, 410 , 190, 0
CO, 1019, TPA, EWR, 3, 410 , 155, 1
CO, 1701, EWR, FLL, 3, 410 , 178, 1
CO, 378, SAT, IAH, 3, 410 , 61, 0
CO, 580, LAS, CLE, 3, 410 , 230, 0
DL, 1865, DAY, ATL, 3, 410 , 110, 0
DL, 1922, MKE, DTW, 3, 410 , 75, 1
DL, 2166, MKE, ATL, 3, 410 , 134, 1
DL, 2490, PDX, MSP, 3, 410 , 196, 0
DL, 2921, IND, MSP, 3, 410 , 115, 0
EV, 5070, DCA, STL, 3, 410 , 142, 1
EV, 5431, MSN, ATL, 3, 410 , 137, 0
FL, 796, STL, ATL, 3, 410 , 105, 0
MQ, 3268, ACT, DFW, 3, 410 , 45, 0
MQ, 3931, OMA, ORD, 3, 410 , 100, 0
MQ, 4031, MHK, ORD, 3, 410 , 115, 0
MQ, 4240, SPI, ORD, 3, 410 , 65, 0
MQ, 4250, AVP, ORD, 3, 410 , 135, 0
OO, 4474, MOT, MSP, 3, 410 , 82, 0
OO, 4687, IDA, SLC, 3, 410 , 56, 1
OO, 4716, LGB, SLC, 3, 410 , 110, 0
OO, 4800, SLC, LAX, 3, 410 , 115, 1
OO, 7780, SUN, SLC, 3, 410 , 64, 0
US, 62, DEN, CLT, 3, 410 , 189, 0
US, 632, BUR, PHX, 3, 410 , 87, 0
WN, 1021, MDW, BNA, 3, 410 , 85, 0
WN, 1087, CMH, BNA, 3, 410 , 80, 1
WN, 1132, AUS, PHX, 3, 410 , 160, 0
WN, 1140, TPA, HOU, 3, 410 , 145, 1
WN, 1163, SFO, SNA, 3, 410 , 85, 0
WN, 1218, ABQ, LAS, 3, 410 , 100, 0
WN, 1246, PHX, STL, 3, 410 , 175, 1
WN, 1253, JAX, TPA, 3, 410 , 55, 0
WN, 1279, PHX, BWI, 3, 410 , 255, 1
WN, 1316, HOU, MSY, 3, 410 , 65, 0
WN, 1422, SAN, SFO, 3, 410 , 100, 0
WN, 1546, DEN, SAN, 3, 410 , 150, 0
WN, 2349, ALB, MDW, 3, 410 , 145, 1
WN, 2449, JAN, HOU, 3, 410 , 85, 1
WN, 2654, RDU, BWI, 3, 410 , 60, 0
WN, 2810, LAS, BUR, 3, 410 , 65, 0
WN, 3763, OAK, SLC, 3, 410 , 105, 0
WN, 468, GEG, BOI, 3, 410 , 65, 0
WN, 524, DAL, MCI, 3, 410 , 85, 0
WN, 661, PHX, DEN, 3, 410 , 110, 1
WN, 891, MHT, MCO, 3, 410 , 200, 1
XE, 2309, ATL, IAH, 3, 410 , 129, 1
XE, 3051, JAX, IAH, 3, 410 , 146, 0
XE, 3130, DCA, EWR, 3, 410 , 63, 1
YV, 7258, SYR, ORD, 3, 410 , 140, 0
DL, 2053, OMA, ATL, 3, 412 , 153, 1
OO, 6670, SBP, SFO, 3, 413 , 65, 0
UA, 341, RIC, ORD, 3, 413 , 134, 0
OO, 7003, SEA, LAX, 3, 414 , 156, 0
AA, 1241, PIT, DFW, 3, 415 , 205, 0
AA, 1258, LAX, STL, 3, 415 , 215, 0
AA, 1273, MEM, DFW, 3, 415 , 100, 0
AA, 1461, MCO, DFW, 3, 415 , 185, 1
AA, 1533, ATL, DFW, 3, 415 , 150, 0
AA, 501, BHM, DFW, 3, 415 , 130, 0
AA, 505, JFK, SJU, 3, 415 , 245, 1
AS, 236, PDX, SAN, 3, 415 , 145, 0
B6, 117, JFK, MSY, 3, 415 , 204, 1
B6, 133, JFK, RSW, 3, 415 , 192, 0
CO, 40, LAX, EWR, 3, 415 , 317, 1
DL, 1702, LAS, ATL, 3, 415 , 225, 0
DL, 1879, LGA, FLL, 3, 415 , 193, 0
DL, 1900, MCI, ATL, 3, 415 , 134, 0
DL, 1965, LIT, MEM, 3, 415 , 60, 0
DL, 2069, RIC, ATL, 3, 415 , 125, 0
DL, 2449, BNA, SLC, 3, 415 , 259, 1
DL, 2648, TLH, ATL, 3, 415 , 72, 1
DL, 2685, LGA, MCO, 3, 415 , 170, 0
EV, 5221, FLL, TLH, 3, 415 , 84, 0
EV, 5228, AVL, ATL, 3, 415 , 69, 0
EV, 5414, DCA, BOS, 3, 415 , 93, 0
EV, 7099, ORD, CVG, 3, 415 , 68, 0
MQ, 2786, GPT, DFW, 3, 415 , 110, 1
OH, 6590, IAD, CVG, 3, 415 , 110, 1
OO, 6427, ORD, BHM, 3, 415 , 103, 1
OO, 6529, ELP, ORD, 3, 415 , 177, 0
UA, 237, PIT, SFO, 3, 415 , 353, 1
UA, 323, PHL, DEN, 3, 415 , 271, 0
UA, 434, ORD, CMH, 3, 415 , 75, 1
UA, 835, BOS, ORD, 3, 415 , 173, 0
US, 195, PHL, PHX, 3, 415 , 317, 0
WN, 1587, LBB, DAL, 3, 415 , 65, 0
WN, 1590, ONT, LAS, 3, 415 , 60, 0
WN, 1944, SAN, OAK, 3, 415 , 95, 0
WN, 1980, TPA, JAX, 3, 415 , 50, 1
WN, 3238, CLE, MDW, 3, 415 , 85, 1
WN, 3773, SLC, LAS, 3, 415 , 85, 1
WN, 407, FLL, JAX, 3, 415 , 70, 0
WN, 653, OAK, LAX, 3, 415 , 75, 1
WN, 694, SMF, SAN, 3, 415 , 85, 0
WN, 729, PHX, LAS, 3, 415 , 65, 0
WN, 805, MSY, DAL, 3, 415 , 85, 0
WN, 951, BWI, MDW, 3, 415 , 130, 0
OO, 6566, SLC, SFO, 3, 416 , 143, 0
UA, 528, MSP, ORD, 3, 416 , 84, 0
OO, 6935, SMF, ACV, 3, 417 , 64, 0
UA, 602, ORD, DCA, 3, 418 , 111, 0
DL, 2555, LGA, PBI, 3, 419 , 186, 1
DL, 2683, DCA, MIA, 3, 419 , 159, 0
DL, 2839, DCA, ATL, 3, 419 , 135, 0
FL, 1612, DCA, MCO, 3, 419 , 148, 0
UA, 998, MCO, ORD, 3, 419 , 178, 0
US, 1631, DCA, CLT, 3, 419 , 95, 0
YV, 2681, CVG, CLT, 3, 419 , 86, 0
9E, 3697, LAN, DTW, 3, 420 , 60, 0
9E, 3716, SBN, MSP, 3, 420 , 99, 1
9E, 3721, MBS, DTW, 3, 420 , 59, 0
9E, 3891, MDW, DTW, 3, 420 , 84, 1
9E, 3982, EVV, DTW, 3, 420 , 95, 0
9E, 4098, RDU, JFK, 3, 420 , 135, 0
9E, 4301, IND, RDU, 3, 420 , 105, 0
9E, 4314, DTW, ORF, 3, 420 , 114, 0
9E, 4328, MSP, IND, 3, 420 , 103, 0
9E, 4356, GTR, MEM, 3, 420 , 55, 0
AA, 1088, BNA, LGA, 3, 420 , 125, 1
AA, 1164, DFW, MSY, 3, 420 , 80, 0
AA, 1310, DFW, IAD, 3, 420 , 160, 0
AA, 1352, AUS, DFW, 3, 420 , 65, 0
AA, 1363, RDU, MIA, 3, 420 , 130, 0
AA, 1364, LAX, ORD, 3, 420 , 250, 0
AA, 1590, DFW, EWR, 3, 420 , 195, 0
AA, 1629, RIC, DFW, 3, 420 , 215, 0
AA, 1841, SDF, DFW, 3, 420 , 150, 0
AA, 2303, ORD, DFW, 3, 420 , 155, 1
AA, 385, BWI, DFW, 3, 420 , 215, 0
AA, 457, MCO, MIA, 3, 420 , 65, 0
AA, 555, CMH, DFW, 3, 420 , 180, 0
AA, 59, JFK, SFO, 3, 420 , 405, 0
AA, 707, LGA, DFW, 3, 420 , 250, 0
AA, 716, ORD, MCO, 3, 420 , 155, 0
AA, 732, RNO, DFW, 3, 420 , 200, 0
AA, 937, BOS, MIA, 3, 420 , 215, 0
AS, 181, ANC, FAI, 3, 420 , 60, 0
AS, 244, SEA, LAX, 3, 420 , 155, 0
AS, 307, PSP, SFO, 3, 420 , 86, 0
AS, 30, PDX, BOS, 3, 420 , 320, 1
AS, 315, SFO, SEA, 3, 420 , 124, 0
AS, 347, OAK, SEA, 3, 420 , 120, 0
AS, 371, SMF, SEA, 3, 420 , 112, 0
AS, 41, ANC, BET, 3, 420 , 77, 1
AS, 515, SNA, SEA, 3, 420 , 173, 0
AS, 527, BUR, SEA, 3, 420 , 160, 0
AS, 603, LAS, SEA, 3, 420 , 160, 0
AS, 641, PHX, SEA, 3, 420 , 188, 0
AS, 65, SEA, KTN, 3, 420 , 131, 0
AS, 660, SEA, DFW, 3, 420 , 230, 0
AS, 665, DFW, SEA, 3, 420 , 267, 0
AS, 699, GEG, SEA, 3, 420 , 67, 0
B6, 1060, AUS, JFK, 3, 420 , 205, 1
B6, 1203, BUF, RSW, 3, 420 , 186, 0
B6, 1240, CLT, BOS, 3, 420 , 123, 0
B6, 1275, BOS, MCO, 3, 420 , 194, 1
B6, 1281, BOS, RIC, 3, 420 , 108, 1
B6, 1297, BOS, PIT, 3, 420 , 109, 0
B6, 204, SFO, LGB, 3, 420 , 82, 0
B6, 231, SLC, LGB, 3, 420 , 117, 0
B6, 262, LGB, SMF, 3, 420 , 83, 0
B6, 418, PBI, BOS, 3, 420 , 172, 0
B6, 521, EWR, MCO, 3, 420 , 170, 1
B6, 620, HOU, JFK, 3, 420 , 199, 1
B6, 661, SYR, MCO, 3, 420 , 178, 0
B6, 703, JFK, SJU, 3, 420 , 227, 0
B6, 741, MCO, SJU, 3, 420 , 157, 1
B6, 920, ORD, BOS, 3, 420 , 131, 1
CO, 1130, DFW, EWR, 3, 420 , 198, 0
CO, 1559, DCA, IAH, 3, 420 , 209, 0
CO, 1573, AUS, IAH, 3, 420 , 57, 0
CO, 276, EWR, RSW, 3, 420 , 191, 0
CO, 448, EWR, SFO, 3, 420 , 396, 1
CO, 618, EWR, TPA, 3, 420 , 179, 1
DL, 1004, TUL, ATL, 3, 420 , 122, 1
DL, 1012, IAH, ATL, 3, 420 , 130, 0
DL, 1103, JFK, SLC, 3, 420 , 342, 0
DL, 1108, MSP, CLT, 3, 420 , 156, 0
DL, 1163, EWR, DTW, 3, 420 , 128, 0
DL, 1232, SLC, DTW, 3, 420 , 221, 1
DL, 1235, EWR, SLC, 3, 420 , 327, 1
